latitude,type,name,longitude
39.7699,Load Node,SYCAMORE_1_N101,-121.82
37.9,Generation Node,CRCKTCOG_7_N001,-122.58
37.796,Generation Node,WSTLYTID_2_N011,-121.19
37.743,Generation Node,WSTLYSMD_2_N011,-121.12
38.3565,Load Node,VACAVIL_1_N001,-121.98
38.01,Generation Node,PITSBURG_1_B1,-121.91
38.0308,Load Node,PITSBURG_1_N001,-121.87
38.43,Load Node,AMERIGAS_1_N001,-121.79
40.5411,Load Node,CARLOTTA_6_N003,-124.06
40.5411,Load Node,CARLOTTA_6_N001,-124.06
40.7828,Generation Node,HMBLTBY_6_N022,-124.11
40.7828,Load Node,HMBLTBY_6_N003,-124.11
35.4698,Load Node,OMAR_2_N001,-118.97
35.47,Generation Node,OMAR2G_7_B1,-118.97
35.46,Generation Node,OMAR3G_7_B1,-118.99
35.4698,Generation Node,OMAR_2_N032,-118.97
37.71,Generation Node,TESLA_5_B1,-121.62
37.71,Generation Node,TESLA_5_B2,-121.62
35.47,Generation Node,OMAR1G_7_B1,-118.99
38.2856,Load Node,PEABODY_2_N002,-121.97
38.2856,Generation Node,PEABODY_2_N010,-121.97
38.2856,Load Node,PEABODY_2_N006,-121.97
38.2856,Load Node,PEABODY_2_N001,-121.97
35.49,Generation Node,SYCCYN2G_7_B1,-118.98
35.48,Generation Node,SYCCYN4G_7_B1,-118.97
38.03,Generation Node,LMECST1_7_B1,-121.93
38.03,Load Node,LMEC1_1_N101,-121.91
38.03,Load Node,LMEC1_1_N601,-121.91
38.03,Load Node,LMEC1_1_N801,-121.91
38.03,Load Node,LMECCT1_7_N001,-121.92
38.04,Generation Node,LMECCT2_7_B1,-121.93
38.03,Load Node,LMECST1_7_N001,-121.93
38.03,Load Node,LMEC1_1_N001,-121.91
38.04,Load Node,LMECCT2_7_N001,-121.93
38.03,Generation Node,LMECCT1_7_B1,-121.92
37.7143,Generation Node,TESLA_1_N027,-121.56
37.7484,Generation Node,TRCYPMP_2_N059,-121.42
37.79,Generation Node,TRCYPMP_2_N063,-121.55
37.7484,Generation Node,TRACYYG_6_N021,-121.42
37.71,Generation Node,TESLA_1_B1,-121.57
37.6,Generation Node,LLNL_1_N014,-121.3
39.7615,Load Node,PARADISE_1_N001,-121.62
39.6079,Load Node,ESQUON_6_N001,-121.77
39.44,Load Node,KANAKA_1_N001,-121.39
39.44,Generation Node,KANAKA_1_N003,-121.39
38.38,Load Node,VACA-DIX_1_N015,-121.89
38.38,Generation Node,VACA-DIX_1_B1,-121.89
38.38,Generation Node,VACA-DIX_1_N014,-121.89
38.4016,Load Node,VACA-DIX_1_N001,-121.92
38.4016,Generation Node,DGVADIX_7_B1,-121.92
36.4,Load Node,WESTLNDS_1_N019,-120.32
36.4,Load Node,WESTLNDS_1_N001,-120.32
35.46,Generation Node,OMAR4G_7_B1,-118.96
36.0133,Load Node,JOLON_6_N001,-121.17
39.49,Generation Node,KANAKAJT_1_B1,-121.4
38.06,Generation Node,FAYETTE_1_B1,-121.82
39.52,Generation Node,FRBSTNTP_1_B1,-121.27
37.88,Generation Node,USWP-PAT_1_B1,-121.67
34.69,Generation Node,WARNE_2_B1,-118.8
39.6,Generation Node,WOODLEAF_7_B1,-121.18
39.45,Generation Node,PALERMO_1_B1,-121.51
38.5,Generation Node,FULTON_1_B1,-122.87
38.4966,Generation Node,FULTON_1_N020,-122.76
39.4057,Load Node,WILLITS_6_N001,-123.33
40.8936,Load Node,ANTLER_6_N001,-122.38
40.3871,Load Node,WILDWOOD_1_N001,-123.05
39.7188,Load Node,CHICOA_6_N001,-121.82
39.7188,Load Node,CHICOA_6_N010,-121.82
39.4867,Load Node,TRESVIS_6_N001,-121.69
36.8615,Generation Node,SANLUIS6_7_B1,-120.78
36.8615,Generation Node,SANLUIS2_7_B3,-120.78
36.8615,Generation Node,SANLUIS4_7_B3,-120.78
36.8615,Generation Node,SANLUIS8_7_B3,-120.78
36.8615,Generation Node,SANLUIS2_7_B1,-120.78
36.8615,Generation Node,SANLUIS6_7_B3,-120.78
36.8615,Generation Node,SANLUIS4_7_B1,-120.78
36.8615,Generation Node,SANLUIS8_7_B1,-120.78
38.49,Generation Node,FULTON_2_B1,-122.87
38.49,Generation Node,FULTON_2_N037,-122.87
38.49,Load Node,FULTON_2_N010,-122.87
38.49,Load Node,FULTON_2_N049,-122.87
36.0037,Load Node,TLRELKE_6_N001,-119.95
32.54,Generation Node,TJI-230_2_N101,-117.02
39.7118,Load Node,BUTTE_1_N010,-121.81
39.7118,Load Node,BUTTE_1_N101,-121.81
34.8014,Load Node,GORMAN_6_N001,-118.82
35.2084,Load Node,OLDRIVR_6_N001,-119.1
35.2084,Load Node,OLDRIVR_6_N006,-119.1
36.82,Generation Node,MOSSLAND_5_B1,-121.71
36.8,Generation Node,MOSSLND7_7_B2,-121.7
36.8,Load Node,MOSSLND7_7_ND001,-121.7
37.69,Generation Node,THEDV_1_B1,-121.38
35.49,Generation Node,SYCCYN1G_7_B1,-118.98
35.48,Generation Node,SYCCYN3G_7_B1,-118.99
36.81,Generation Node,MOSSLND6_7_B2,-121.68
36.81,Load Node,MOSSLND6_7_ND001,-121.68
38.07,Generation Node,DECSTG1_7_B1,-121.86
34.8252,Load Node,PALMR_1_N001,-120.3
36.7627,Generation Node,CSTRVLLE_1_N003,-121.74
36.7627,Generation Node,CSTRVLLE_1_N004,-121.74
36.7627,Load Node,CSTRVLLE_1_N001,-121.74
37.7484,Generation Node,TRACY_5_N047,-121.42
35.4487,Load Node,CAYUCOS_6_N001,-120.87
35.4487,Load Node,CAYUCOS_6_N006,-120.87
38.07,Generation Node,DECCTG2_7_B1,-121.86
38.07,Generation Node,DECCTG3_7_B1,-121.87
38.07,Generation Node,DECCTG1_7_B1,-121.87
34.8285,Load Node,DIVVIDE_1_N001,-120.45
34.8285,Load Node,DIVVIDE_1_N012,-120.45
36.8003,Load Node,DOLANRD_1_N001,-121.77
34.9106,Load Node,FAIRWAY_1_N002,-120.45
34.9106,Load Node,FAIRWAY_1_N001,-120.45
35.6884,Load Node,MCFRLND_6_N001,-119.28
40.8003,Generation Node,FAIRHAVN_7_B1,-124.2
40.5135,Load Node,GIRVAN_6_N001,-122.38
35.1018,Load Node,OCEANO_1_N001,-120.58
35.1018,Load Node,OCEANO_1_N004,-120.58
40.4498,Load Node,ANDERSON_6_N001,-122.31
36.82,Generation Node,MOSSLD_1_N055,-121.74
36.82,Load Node,MOSSLD_1_N001,-121.74
39.48,Generation Node,LOGANCR_2_N012,-122.26
39.5396,Load Node,LOGANCR_2_N001,-122.26
39.5396,Load Node,LOGANCR_2_N010,-122.26
35.04,Load Node,CALLENDR_1_N001,-120.6
37.06,Generation Node,LOSBANOS_5_B1,-121.02
40.6869,Load Node,FRNCHGLH_6_N001,-122.64
36.621,Generation Node,SJCOGEN_7_B2,-120.18
37.82,Load Node,SJCOGEN_7_N001,-121.32
37.76,Generation Node,SPCJCT_1_B1,-121.31
34.94,Generation Node,PASTORIA_2_B1,-118.83
34.9863,Load Node,EDMON5AP_7_N001,-118.74
34.9863,Load Node,EDMON1AP_7_N001,-118.74
34.9863,Load Node,EDMON4AP_7_N001,-118.74
34.9863,Load Node,EDMON2AP_7_N001,-118.74
34.9863,Generation Node,EDMONSTN_2_N023,-118.74
34.9863,Load Node,EDMON4AP_7_N002,-118.74
34.9863,Load Node,EDMON7AP_7_N001,-118.74
34.9863,Load Node,EDMON6AP_7_N001,-118.74
34.9863,Load Node,EDMON8AP_7_N002,-118.74
34.9863,Load Node,EDMON3AP_7_N002,-118.74
34.9863,Load Node,EDMON5AP_7_N002,-118.74
34.9863,Load Node,EDMON7AP_7_N002,-118.74
34.9863,Load Node,EDMON8AP_7_N001,-118.74
34.9863,Load Node,EDMON3AP_7_N001,-118.74
34.9863,Load Node,EDMON6AP_7_N002,-118.74
36.2939,Load Node,LOSOSTS_6_N001,-121.2
38.76,Generation Node,GEYSER17_7_B1,-123.18
35.605,Generation Node,FAMOSO_6_N008,-119.2
35.3602,Load Node,BAYWOOD_6_N001,-120.81
36.8,Generation Node,MOSSLD_2_B1,-121.74
39.7255,Load Node,CHICOB_1_N002,-121.85
39.7255,Load Node,CHICOB_1_N001,-121.85
34.98,Load Node,GAREY_1_N002,-120.26
37.54,Generation Node,OAKDLTID_1_N001,-121.87
34.8783,Load Node,SISQUOC_1_N020,-120.33
34.8783,Load Node,SISQUOC_1_N001,-120.33
38.33,Generation Node,NCPA1GY1_7_B2,-122.63
38.34,Generation Node,NCPA1GY2_7_B2,-122.64
38.33,Load Node,NCPA1GY1_7_N001,-122.63
38.34,Load Node,NCPA1GY2_7_N001,-122.64
36.2169,Load Node,KINGCTY_6_N002,-121.13
36.2169,Load Node,KINGCTY_6_N001,-121.13
36.2169,Load Node,KINGCTY_6_N005,-121.13
33.1288,Load Node,SNTAMRA_1_N001,-117.2
33.1288,Load Node,SNTAMRA_1_N005,-117.2
38.33,Load Node,NCPA2GY2_7_N001,-122.68
38.33,Generation Node,NCPA2GY2_7_B2,-122.68
38.35,Generation Node,NCPA2GY1_7_B2,-122.65
38.35,Load Node,NCPA2GY1_7_N001,-122.65
38.76,Generation Node,BEARCNYN_2_B1,-122.65
39.56,Generation Node,TABLEMT_5_B1,-121.61
36.85,Generation Node,DUKMOSS3_7_B2,-121.76
36.85,Load Node,DUKMOSS3_7_N001,-121.76
36.85,Load Node,DUKMOSS3_7_N002,-121.76
36.85,Generation Node,DUKMOSS2_7_B1,-121.76
36.86,Generation Node,DUKMOSS1_7_B1,-121.76
36.86,Load Node,DUKMOSS1_7_N001,-121.76
36.85,Load Node,DUKMOSS2_7_N001,-121.76
38.74,Generation Node,GEYSER18_7_B1,-123.15
40.6237,Load Node,KESWICK_6_N001,-122.46
36.85,Load Node,DUKMOSS4_7_N001,-121.72
36.84,Generation Node,DUKMOSS5_7_B1,-121.72
36.84,Load Node,DUKMOSS5_7_N001,-121.72
36.85,Generation Node,DUKMOSS6_7_B2,-121.72
36.85,Load Node,DUKMOSS6_7_N001,-121.72
36.85,Load Node,DUKMOSS6_7_N002,-121.72
36.85,Generation Node,DUKMOSS4_7_B1,-121.72
38.77,Generation Node,GEYSER16_7_B1,-123.19
33.2859,Load Node,RINCON_1_N001,-116.96
33.2859,Load Node,RINCON_1_N003,-116.96
39.55,Generation Node,TBLEMTN_1_B1,-121.67
39.55,Generation Node,TABLMTN_2_B1,-121.64
38.78,Generation Node,SANTAFE_7_B1,-122.67
38.78,Generation Node,SANTAFE_7_B11,-122.67
38.78,Generation Node,GEYSER20_7_B1,-123.06
40.3044,Load Node,CHESTER_6_N001,-121.22
38.9729,Load Node,HPLNDJT_6_N001,-123.08
39.54,Load Node,HYATT_2_N212,-121.47
38.77,Generation Node,GEYSER12_7_B1,-123.1
36.14,Generation Node,GATES1_5_B1,-120.12
40.6,Generation Node,COTWDWAP_2_N030,-122.4
40.4,Generation Node,COTWDWAP_2_N032,-122.29
40.5,Generation Node,COTWDWAP_2_N029,-122.33
39.51,Generation Node,HYATT4_7_B1,-121.51
39.55,Generation Node,HYATT2_7_B1,-121.47
39.53,Generation Node,HYATT6_7_B1,-121.49
39.54,Generation Node,HYATT5_7_B1,-121.49
39.51,Generation Node,HYATT3_7_B1,-121.49
39.54,Generation Node,HYATT1_7_B1,-121.46
40.7,Generation Node,COTWDWAP_2_N031,-122.45
34.3804,Load Node,COTWDPGE_1_N001,-116.88
34.3804,Generation Node,COTWDPGE_1_N024,-116.88
38.8,Generation Node,GEYSER14_7_N001,-123.12
34.9506,Generation Node,STMARIA_7_N101,-120.44
39.11,Load Node,LUCERNE_1_N004,-122.81
39.1102,Load Node,LUCERNE_1_N001,-122.81
38.74,Generation Node,GEYSER13_7_N001,-123.16
34.5,Generation Node,VINCENT_5_B1,-118.13
40.6778,Load Node,STLLWATR_6_N001,-122.35
34.5,Generation Node,VINCENT_5_B2,-118.13
36.15,Generation Node,GATES2_5_B1,-120.14
39.6546,Generation Node,CLARKRD_7_N002,-121.64
39.6546,Generation Node,CLARKRD_7_N003,-121.64
39.6546,Load Node,CLARKRD_7_N001,-121.64
40.619,Load Node,OREGNTRL_6_N001,-122.32
38.4995,Load Node,SILVERDO_1_N002,-122.46
38.4995,Load Node,SILVERDO_1_N001,-122.46
38.76,Generation Node,SMUDGEO1_7_B1,-122.59
40.4344,Load Node,PANRAMA_1_N001,-122.27
40.43,Generation Node,WHEELBR1_7_B1,-122.27
35.7519,Load Node,SANMIGL_6_N001,-120.68
36.26,Generation Node,COBURN_2_B1,-121.15
35.0085,Generation Node,MESA-PGE_1_N036,-120.45
41.0527,Load Node,MCARTHR_6_N001,-121.41
41.0527,Generation Node,MCARTHR_6_N002,-121.41
34.8815,Load Node,SOUTHBAS_1_N001,-117.89
38.48,Load Node,MONTCLLO_1_N008,-122.32
40.4954,Load Node,RIODELL_6_N001,-124.1
40.79,Generation Node,ROUNDMT_2_B1,-121.94
40.4621,Load Node,JESSUP_1_N001,-122.33
38.0308,Generation Node,PIT7U2_7_B1,-121.87
38.0308,Generation Node,PIT7U1_7_B1,-121.87
34.93,Generation Node,MONOLITH_6_B1,-118.42
34.93,Load Node,MONOLITH_6_N029,-118.42
34.93,Load Node,MONOLITH_6_N101,-118.42
34.8595,Generation Node,SEGS1G_7_B1,-116.87
40.99,Generation Node,JBBLACK2_7_B1,-121.99
35.4,Generation Node,MIDWAY_5_B2,-119.48
35.4,Generation Node,MIDWAY_5_B1,-119.48
34.8595,Load Node,GALE_1_N001,-116.87
34.8602,Generation Node,ALTA1G_7_B1,-116.85
42.01,Generation Node,MALIN_5_N101,-121.32
34.8602,Generation Node,ALTA2G_7_B1,-116.85
34.8602,Load Node,COLWATER_1_N001,-116.85
34.8602,Load Node,COLWATER_1_N002,-116.85
34.87,Generation Node,TAP705_1_B1,-116.85
34.9919,Load Node,EDWARDS_1_N001,-117.89
40.98,Generation Node,JBBLACK1_7_B1,-121.97
34.8583,Generation Node,SEGS2G_7_B1,-116.84
38.0308,Generation Node,PIT6U1_7_B1,-121.87
35.2955,Load Node,PANAMA_6_N001,-119.02
39.7863,Generation Node,COVERD_7_B1,-123.25
35.3113,Load Node,CARNATIO_6_N001,-119.08
32.652,Generation Node,ROA-230_2_N101,-115.68
34.8745,Load Node,TORTILLA_1_N007,-117.06
34.8745,Load Node,TORTILLA_1_N001,-117.06
35.6156,Load Node,PSARBLS_6_N001,-120.68
35.6156,Load Node,PSARBLS_6_N007,-120.68
35.6156,Load Node,PSARBLS_6_N005,-120.68
35.5411,Load Node,CARNERAS_6_N001,-119.81
35.09,Generation Node,TAP78_6_B1,-118.46
32.72,Generation Node,IMPRLVLY_5_B2,-115.71
32.72,Generation Node,IMPRLVLY_5_B1,-115.71
34.77,Load Node,CALCMENT_6_N151,-118.21
34.77,Load Node,CALCMENT_6_N101,-118.21
38.0308,Generation Node,PIT5_7_N001,-121.87
38.0308,Load Node,PIT5_7_B1,-121.87
32.8445,Load Node,ROSE_6_N001,-117.24
32.71,Generation Node,IMPRLVLY_2_B1,-115.71
32.71,Generation Node,IMPRLVLY_230_N004,-115.71
32.71,Generation Node,IMPRLVLY_2_B2,-115.71
35.4653,Load Node,ATASCDRO_6_N001,-120.67
40.96,Generation Node,PIT1_2_B1,-121.55
35.3201,Load Node,GOLDTREE_1_N001,-120.69
35.3201,Load Node,GOLDTREE_1_N002,-120.69
41,Generation Node,PIT3_2_B1,-121.75
38.0308,Load Node,PIT1_6_N001,-121.87
38.0308,Generation Node,PIT1U1_7_B2,-121.87
38.0308,Generation Node,PIT1U1_7_B1,-121.87
35.08,Generation Node,TAP79_6_B1,-118.47
35.07,Generation Node,ENCANWND_6_N001,-118.47
35.27,Load Node,FOOTHILL_1_N001,-120.7
38.0308,Generation Node,PIT6U2_7_B1,-121.87
34.93,Generation Node,TAP76_6_B1,-118.43
38.0308,Load Node,PIT3_7_N001,-121.87
40.5866,Load Node,BOGARD_6_N001,-121.09
35.571,Load Node,CAWELOB_6_N001,-119.12
35.6581,Load Node,ANTELOPE_6_N001,-120
40.16,Generation Node,GRIZZLY1_1_B1,-121.3
35.21,Generation Node,DIABLO_5_B1,-120.85
36.33,Load Node,BAFOOD1_6_N001,-121.16
32.8,Generation Node,ELCENTRO_2_N001,-115.54
35.6582,Load Node,BRRNDAC_6_N001,-120.04
40.08,Generation Node,CARIBOU_2_B1,-121.16
35.6142,Load Node,BLACKWLL_6_N001,-119.85
34.95,Generation Node,TAP77_6_B1,-118.42
36.2169,Generation Node,KCTYPKER_7_B1,-121.13
35.0332,Load Node,DUNNSIDE_1_N001,-116.47
35.7306,Load Node,TWISSLMN_6_N001,-119.86
35.7306,Load Node,TWISSLMN_6_N002,-119.86
35.2967,Load Node,LAMONT_1_N002,-118.86
35.0195,Load Node,TEJON_6_N001,-118.95
34.88,Generation Node,TAP74_6_B1,-118.25
39.2512,Load Node,MNDCTP_6_N001,-123.2
34.87,Generation Node,MORWIND_6_N001,-118.24
35.27,Load Node,GRIMWAY_1_N001,-118.87
35.21,Load Node,DIABLO2_7_N001,-120.85
35.21,Generation Node,DIABLO2_7_B1,-120.85
35.21,Generation Node,DIABLO1_7_B1,-120.84
35.21,Load Node,DIABLO1_7_N001,-120.84
35.22,Load Node,DIABLOCN_2_N001,-120.83
35.0186,Load Node,TECUYA_6_N001,-118.98
32.75,Generation Node,NGILA_5_N012,-114.49
35.7095,Load Node,BRRNDAA_6_N001,-120.01
35.2967,Load Node,LAMONT_1_N001,-118.86
40.07,Generation Node,CRBU38812_7_B3,-121.15
40.07,Generation Node,CRBU38812_7_B1,-121.15
39.1459,Load Node,UPPRLKE_6_N001,-122.92
35.1504,Load Node,ARVINED_1_N001,-118.88
34.012,Generation Node,GONDER_2_N501,-118.48
34.2,Generation Node,MONA_3_N501,-118.52
34.5,Generation Node,INTERM1G_7_N501,-117.2
39.0773,Load Node,HARTLEY_6_N001,-122.93
34.5,Generation Node,VICTORVL_5_N101,-117.39
34.1202,Generation Node,PADUA_6_N008,-117.64
34.1202,Load Node,PADUA_6_N001,-117.64
34.1202,Generation Node,PADUA_6_N004,-117.64
34.1202,Generation Node,PADUA_6_N006,-117.64
34.1202,Generation Node,PADUA_6_N007,-117.64
35.3622,Load Node,MAGUNDEN_1_N002,-118.92
35.3622,Load Node,MAGUNDEN_1_N001,-118.92
35.37,Load Node,MORROBY_1_N001,-120.81
40.08,Generation Node,CARIBOU_1_B1,-121.15
38.1456,Load Node,VICTOR_1_N001,-121.18
38.1456,Generation Node,VICTOR_1_N064,-121.18
38.1456,Generation Node,VICTOR_1_N063,-121.18
34.5904,Load Node,ROADWAY_1_N001,-117.43
40.619,Load Node,OREGNTRL_1_N001,-122.32
34.022,Generation Node,RERCU1_7_B1,-117.33
34.022,Load Node,RIVRSIDE_6_N001,-117.33
34.022,Generation Node,RERCU2_7_B1,-117.33
34.0043,Generation Node,MIRALOMA_6_N007,-117.57
34.0043,Generation Node,MRLPKGEN_7_B1,-117.57
34.0043,Generation Node,MIRALOMA_6_N002,-117.57
34.0043,Load Node,MIRALOMA_6_N001,-117.57
37.58,Generation Node,MCSNCK2_7_B1,-121.82
37.56,Generation Node,MCSNCK1_7_B1,-121.8
34.5,Generation Node,VICTOR_2_B1,-117.37
34.0883,Generation Node,ETIWANDA_6_N007,-117.53
34.0883,Load Node,ETIWANDA_6_N001,-117.53
34.0883,Generation Node,ETIWANDA_6_N006,-117.53
34.0881,Generation Node,ETWPKGEN_7_B1,-117.53
34.0883,Generation Node,ETIWANDA_6_N004,-117.53
34.0883,Generation Node,ETIWANDA_6_N008,-117.53
34.0881,Load Node,ETIWANDA_6_N003,-117.53
35.37,Generation Node,MORRO4_7_B1,-120.85
35.37,Load Node,MORROBAY_2_N001,-120.85
35.39,Generation Node,MORRO3_7_B1,-120.85
35.37,Generation Node,MORROBAY_2_B1,-120.85
35.37,Load Node,MORROBAY_2_N015,-120.85
35.0937,Load Node,LAKEVIEW_6_N101,-119.1
39.008,Load Node,CLERLKE_6_N012,-122.89
39.008,Load Node,CLERLKE_6_N001,-122.89
35.3571,Load Node,EISEN_6_N001,-118.97
34.07,Load Node,MTNVIST3_7_N002,-117.53
34.0881,Generation Node,MTNVIST3_7_B1,-117.53
34.0881,Generation Node,MTNVIST4_7_B1,-117.53
34.08,Load Node,MTNVIST4_7_N002,-117.53
34.0881,Load Node,ETIWANDA_2_N006,-117.53
35.5545,Load Node,TEMPLETN_2_N008,-120.68
34.0414,Generation Node,VSTA_6_N008,-117.32
34.0414,Load Node,VSTA_6_N001,-117.32
40.13,Generation Node,BUTTVLLY_7_B1,-121.17
35.0936,Load Node,COPUS_6_N001,-119.28
35.7749,Load Node,DEVLSDN_6_N001,-119.97
34.0413,Load Node,VSTA_1_N005,-117.32
34.0414,Load Node,VSTA_1_N004,-117.32
34.04,Generation Node,VSTA_1_B1,-117.34
34.0413,Load Node,VSTA_1_N001,-117.32
34.04,Generation Node,VSTA_2_B1,-117.32
35.3192,Load Node,TEVIS_1_N003,-119.13
32.75,Generation Node,NGILA_5_N010,-114.49
32.75,Generation Node,NGILA_5_N008,-114.49
33.5,Generation Node,NGILA2_5_N001,-113.6
33E-15,Generation Node,NGILA1_5_N001,-113.5
40.1712,Load Node,BIGMDWS_6_N001,-121.09
33.9984,Load Node,CHINO_6_N007,-117.68
33.9984,Generation Node,CHINO_6_N009,-117.68
33.9984,Generation Node,CHINO_6_N003,-117.68
33.9984,Load Node,CHINO_6_N008,-117.68
35.7858,Load Node,LSTHLLS_6_N001,-119.87
35.7749,Load Node,DEVLDNPP_6_N003,-119.97
33.9984,Generation Node,CIMGEN_7_B1,-117.68
34.26,Generation Node,DVLCYN2G_7_B1,-117.31
34.25,Generation Node,DVLCYN1G_7_B1,-117.29
33.9984,Generation Node,SIMPSON_7_B1,-117.68
41.2,Generation Node,CRAGVIEW_1_N101,-122.26
35.2848,Load Node,BAKER_1_N001,-116.06
34.1096,Load Node,TAP801_1_N001,-116.41
35.61,Load Node,VEDDER_1_N001,-118.96
35.6004,Load Node,SEMITRPC_1_N001,-119.44
35.3622,Load Node,BOLTHSE_1_N009,-118.92
34.1453,Load Node,HIDESERT_2_N018,-116.19
34.1453,Load Node,HIDESERT_2_N001,-116.19
34.31,Generation Node,MHVSPHN_1_N101,-117.32
35.5592,Load Node,POSOMT_1_N001,-118.96
35.3192,Load Node,TEVIS_1_N001,-119.13
34.19,Generation Node,DVLCYN4G_7_B1,-117.32
34.19,Generation Node,DVLCYN3G_7_B1,-117.33
35.3165,Load Node,STOCKDLE_1_N001,-119.07
35.2853,Load Node,NORCO_1_N001,-119.31
35.5137,Load Node,SHAFTER_1_N001,-119.32
35.4424,Load Node,RIOBRVO_1_N006,-119.26
35.4424,Load Node,RIOBRVO_1_N001,-119.26
35.0898,Load Node,WHEELER_6_N001,-118.98
35.3741,Load Node,WESTPARK_1_N005,-119.04
35.3741,Load Node,WESTPARK_1_N009,-119.04
35.3741,Load Node,WESTPARK_1_N001,-119.04
35.3984,Load Node,COLUMBUS_1_N005,-118.94
35.3984,Load Node,COLUMBUS_1_N001,-118.94
35.3984,Load Node,COLUMBUS_1_N003,-118.94
35.6021,Load Node,WASCO_6_N001,-119.33
35.38,Load Node,BEARTAP_1_N001,-119
35.3768,Load Node,FRUITVLE_6_N001,-119.09
35.3768,Load Node,FRUITVLE_6_N101,-119.09
35.226,Load Node,ELKHLLS_6_N001,-119.38
35.37,Generation Node,PSE-BEAR_7_B1,-119
35.4424,Generation Node,RIOBRVQF_6_N001,-119.26
36.1858,Load Node,HURON_6_N001,-120.1
35.377,Load Node,TXROSDL_1_N001,-119.08
35.377,Load Node,TXROSDL_1_N002,-119.08
35.377,Load Node,ROSEDAL_1_N001,-119.08
35.4007,Load Node,KERNWATR_1_N001,-119.04
35.14,Generation Node,MOHAVE_5_B2,-114.57
35,Generation Node,MOH-LGHN_5_N001,-114.59
35.14,Generation Node,MOHAVE_5_B1,-114.57
35.41,Load Node,RENFRO_1_N010,-119.17
35.3883,Load Node,BKRSFLD_2_N001,-119
35.3883,Generation Node,BKRSFLD_2_N004,-119
35.2691,Load Node,CIMA_2_N101,-115.49
35.3797,Load Node,KERNPWR_1_N201,-119.1
35.38,Generation Node,KERNPWR_1_B1,-119.09
35.3797,Load Node,KERNPWR_1_N002,-119.1
35.3165,Load Node,STOCKDL_2_N002,-119.07
35.3165,Load Node,STOCKDL_2_N101,-119.07
39.1975,Load Node,CALPELLA_1_N001,-123.19
35.41,Load Node,RENFRO_1_N001,-119.17
35.4407,Generation Node,KERNOIL_1_N002,-119.02
35.44,Generation Node,KERNOIL_1_B1,-119.01
35.4407,Load Node,KERNOIL_1_N012,-119.02
35.4407,Load Node,KERNOIL_1_N001,-119.02
35.354,Load Node,TUPMAN_1_N101,-119.27
36.136,Load Node,COLNGA1_6_N001,-120.34
36.136,Load Node,COLNGA1_6_N002,-120.34
35.42,Generation Node,OILDALE_1_N101,-118.98
35.42,Load Node,OILDALE_1_N001,-118.98
35.608,Load Node,CHARKA_1_N001,-119.33
35.46,Generation Node,DEXZEL_1_N001,-118.97
35.3165,Load Node,STOCKDL_2_N001,-119.07
35.3805,Load Node,CARRIZO_1_N001,-120.04
35.01,Generation Node,WINDGAP_2_N003,-118.99
35.6,Generation Node,MCCULLGX_5_N501,-115.1
35.82,Generation Node,MARKETPL_5_N501,-115.01
35.06,Generation Node,WHELRGPP_2_N004,-119.02
35.3797,Load Node,KERNRV_1_N001,-119.1
35.55,Generation Node,MCCULLGH_5_N101,-12E-14
39.9392,Load Node,GANSNER_6_N101,-120.95
35.3883,Load Node,BKRSFLD_2_N101,-119
36.1,Generation Node,MEAD_5_N501,-114.9
35.0216,Generation Node,HOLGATE_1_N004,-117.71
35.0216,Generation Node,HOLGATE_1_N001,-117.71
35.0924,Load Node,SNBRNRD_6_N001,-118.88
36.2366,Load Node,COLNGA2_6_N001,-120.32
35.78,Generation Node,ELDORDO_5_B1,-114.96
35.6016,Load Node,GOSELKE_1_N001,-119.58
35.6016,Load Node,GOSELKE_1_N003,-119.58
36.2231,Generation Node,DERRICK_6_N002,-120.34
36.2231,Generation Node,DERRICK_6_N003,-120.34
39.2771,Generation Node,PSE-LVOK_7_B1,-121.66
35.42,Load Node,WESTPLAT_1_N001,-119.3
33.8337,Load Node,THORNHIL_1_N001,-116.52
36E-15,Generation Node,MEADN_2_N501,-114.8
40.0261,Load Node,SPANSHCK_6_N001,-120.96
33.8306,Load Node,EISENHOW_1_N001,-116.5
35.61,Load Node,WSCOPRSN_1_N001,-119.37
35.99,Generation Node,MERCHANT_2_N101,-115.07
36.6533,Load Node,BUENAVS1_7_B4,-121.63
36.6533,Load Node,BUENAVS1_7_B5,-121.63
36.6533,Load Node,BUENAVS2_7_B1,-121.63
36.6533,Load Node,BUENAVS1_7_B7,-121.63
36.6533,Load Node,BUENAVS2_7_B4,-121.63
36.6533,Load Node,BUENAVS2_7_B5,-121.63
36.6533,Load Node,BUENAVS1_7_B1,-121.63
36.6533,Load Node,BUENAVS1_7_B3,-121.63
36.6533,Load Node,BUENAVS2_7_B3,-121.63
36.6533,Load Node,BUENAVS1_7_B6,-121.63
35.16,Generation Node,BUENAVT_2_N006,-119.37
34.9339,Load Node,ROCKET_1_N001,-117.69
35.46,Generation Node,RIOBRVTM_1_B1,-119.25
35.46,Load Node,RIOBRVTM_1_N001,-119.25
40.0216,Load Node,GRYSFLT_6_N001,-121.07
35.1075,Load Node,MARICOPA_6_N001,-119.4
35.39,Generation Node,KERNFRNT_1_B1,-119.13
36.15,Generation Node,MEADS_2_N101,-114.95
35.59,Load Node,SMTRPCWS_1_N001,-119.44
35.7994,Load Node,SANDY_1_N001,-115.63
